,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,record,evaluation,gold_standard
0,0.19843962008141114,0.9782608695652174,0.32994923857868025,0.1,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
1,0.19843962008141114,0.9782608695652174,0.32994923857868025,0.2,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
2,0.19640434192672998,0.9682274247491639,0.32656514382402707,0.3,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
3,0.18995929443690637,0.9364548494983278,0.31584884376762545,0.4,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
4,0.17401628222523746,0.8578595317725752,0.2893401015228427,0.5,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
5,0.1390773405698779,0.68561872909699,0.23124647490129727,0.6,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
6,0.08887381275440977,0.43812709030100333,0.14777213761985333,0.7,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
7,0.04341926729986431,0.2140468227424749,0.0721940214326001,0.8,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
8,0.011194029850746268,0.05518394648829431,0.018612521150592216,0.9,0.23233424918063728,0.9270254809815862,0.3715495087362384,gold_standard_intersection_01-02-0011,record,intersection
0,0.11062351435362955,0.9180576631259484,0.1974543080939948,0.1,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
1,0.1098921192174072,0.9119878603945372,0.19614882506527415,0.2,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
2,0.10568659718412872,0.8770864946889226,0.18864229765013052,0.3,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
3,0.09270433351618211,0.7693474962063733,0.1654699738903394,0.4,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
4,0.07167672334978972,0.5948406676783005,0.1279373368146214,0.5,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
5,0.04406655695739623,0.36570561456752654,0.07865535248041776,0.6,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
6,0.022490400438837082,0.18664643399089528,0.04014360313315927,0.7,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
7,0.007313951362223441,0.06069802731411229,0.013054830287206266,0.8,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
8,0.0012799414883891023,0.010622154779969651,0.0022845953002610967,0.9,0.12004647160905516,0.9053435786139543,0.21198431208276927,gold_standard_intersection_01-02-0012,record,intersection
0,0.10388782664117271,0.9819277108433735,0.18789625360230547,0.1,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
1,0.10340981516889738,0.9774096385542169,0.18703170028818442,0.2,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
2,0.10117909496494583,0.9563253012048193,0.1829971181556196,0.3,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
3,0.08891013384321224,0.8403614457831325,0.16080691642651296,0.4,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
4,0.07154238368387508,0.6762048192771084,0.12939481268011527,0.5,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
5,0.04732313575525813,0.44728915662650603,0.08559077809798271,0.6,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
6,0.026290630975143402,0.24849397590361447,0.047550432276657055,0.7,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
7,0.009241555130656469,0.08734939759036145,0.016714697406340056,0.8,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
8,0.002390057361376673,0.022590361445783132,0.004322766570605188,0.9,0.12399902833844187,0.9665167711990322,0.2197989988816659,gold_standard_intersection_01-02-0013,record,intersection
0,0.10424028268551237,0.9446870451237264,0.1877621871835672,0.1,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
1,0.10359781561194989,0.9388646288209607,0.18660494720092582,0.2,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
2,0.09797622871827819,0.8879184861717613,0.17647909735281353,0.3,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
3,0.08223578541599744,0.745269286754003,0.14812671777809924,0.4,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
4,0.058143270157404434,0.5269286754002911,0.10473021842904673,0.5,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
5,0.035496305814327014,0.32168850072780203,0.06393750904093737,0.6,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
6,0.0184709283649213,0.16739446870451238,0.03327064950094026,0.7,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
7,0.0056215868936717,0.050946142649199416,0.010125849848112253,0.8,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
8,0.0014455509155155799,0.013100436681222707,0.0026037899609431506,0.9,0.10820101867908473,0.9381946482118959,0.1940253001188487,gold_standard_intersection_01-02-0014,record,intersection
0,0.15573179524152847,0.9494505494505494,0.26757510065035617,0.1,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
1,0.15465032444124008,0.9428571428571428,0.26571694022917314,0.2,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
2,0.1517664023071377,0.9252747252747253,0.260761845772685,0.3,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
3,0.14383561643835616,0.8769230769230769,0.24713533601734286,0.4,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
4,0.12761355443403027,0.778021978021978,0.21926292969959738,0.5,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
5,0.10310021629416005,0.6285714285714286,0.17714462681944873,0.6,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
6,0.06669069935111752,0.4065934065934066,0.11458655930628678,0.7,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
7,0.03352559480894016,0.2043956043956044,0.05760297305667389,0.8,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
8,0.008651766402307137,0.05274725274725275,0.01486528336946423,0.9,0.17420123484419636,0.8604265556928279,0.2897416246989271,gold_standard_intersection_01-02-0017,record,intersection
0,0.18809385301531897,0.919431279620853,0.3122987765614939,0.1,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
1,0.18712429707194106,0.9146919431279621,0.31068898905344494,0.2,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
2,0.18324607329842932,0.8957345971563981,0.3042498390212492,0.3,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
3,0.1690905565251115,0.8265402843601896,0.28074694140373474,0.4,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
4,0.14543339150668994,0.7109004739336493,0.24146812620734065,0.5,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
5,0.1083963544696529,0.5298578199052133,0.17997424339987123,0.6,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
6,0.0636028698855924,0.3109004739336493,0.1056020605280103,0.7,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
7,0.031413612565445025,0.15355450236966825,0.05215711526078557,0.8,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
8,0.009889470622454915,0.04834123222748815,0.01641983258209916,0.9,0.19684816301378644,0.8963611282432757,0.3228056016405798,gold_standard_intersection_01-02-0018,record,intersection
0,0.18433734939759036,0.9807692307692307,0.3103448275862069,0.1,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
1,0.18373493975903615,0.9775641025641025,0.30933062880324547,0.2,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
2,0.1825301204819277,0.9711538461538461,0.3073022312373225,0.3,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
3,0.17650602409638555,0.9391025641025641,0.2971602434077079,0.4,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
4,0.1536144578313253,0.8173076923076923,0.2586206896551724,0.5,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
5,0.13373493975903614,0.7115384615384616,0.2251521298174442,0.6,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
6,0.09759036144578313,0.5192307692307693,0.16430020283975658,0.7,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
7,0.054819277108433734,0.2916666666666667,0.09229208924949289,0.8,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
8,0.016867469879518072,0.08974358974358974,0.028397565922920892,0.9,0.20802057477795388,0.9243086122415082,0.339610090413375,gold_standard_intersection_01-02-0019,record,intersection
0,0.6052874269904703,0.8043300653594772,0.6907560077179443,0.1,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
1,0.5942207193359975,0.7896241830065359,0.6781266444483424,0.2,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
2,0.550876114355979,0.7320261437908496,0.6286616383090685,0.3,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
3,0.48847217952659083,0.6491013071895425,0.5574460620943694,0.4,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
4,0.4094681832154934,0.5441176470588235,0.46728644097526745,0.5,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
5,0.31478635106055947,0.41830065359477125,0.3592352218908963,0.6,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
6,0.19858592068859515,0.2638888888888889,0.2266269075600772,0.7,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
7,0.09529664924684907,0.12663398692810457,0.10875285037712683,0.8,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
8,0.021211189671072855,0.028186274509803922,0.024206279600070164,0.9,0.6692471614269121,0.518145034290409,0.5840818133334946,gold_standard_union_01-02-0001,record,union
0,0.5687631658140234,0.8498201438848921,0.6814494321254733,0.1,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
1,0.5594342461631057,0.8358812949640287,0.6702722192175952,0.2,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
2,0.5254288293710503,0.7850719424460432,0.6295294753921038,0.3,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
3,0.4676497141137526,0.6987410071942446,0.560302866414278,0.4,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
4,0.39030996087872405,0.58318345323741,0.46764016585541734,0.5,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
5,0.29641889858561543,0.44289568345323743,0.35514692626645034,0.6,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
6,0.19891664158892566,0.2972122302158273,0.23832702361636923,0.7,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
7,0.09599759253686428,0.14343525179856115,0.1150171263746169,0.8,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
8,0.022269034005416792,0.03327338129496403,0.02668108887687038,0.9,0.6606287750765473,0.5661709562751028,0.6097634614181814,gold_standard_union_01-02-0002,record,union
0,0.38796861377506536,0.7307060755336617,0.5068337129840547,0.1,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
1,0.3853530950305144,0.7257799671592775,0.5034168564920273,0.2,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
2,0.3679163034001744,0.6929392446633826,0.4806378132118451,0.3,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
3,0.32083696599825634,0.6042692939244664,0.41913439635535316,0.4,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
4,0.2598081952920663,0.48932676518883417,0.3394077448747153,0.5,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
5,0.1822144725370532,0.34318555008210183,0.23804100227790428,0.6,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
6,0.12205754141238012,0.22988505747126436,0.15945330296127563,0.7,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
7,0.06190061028770706,0.11658456486042693,0.08086560364464691,0.8,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
8,0.01918047079337402,0.0361247947454844,0.025056947608200455,0.9,0.42339315550961043,0.4704770555195651,0.44569505208580473,gold_standard_union_01-02-0003,record,union
0,0.48338368580060426,0.7966804979253111,0.6016922594797869,0.1,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
1,0.4798590130916415,0.7908713692946058,0.5973049200877467,0.2,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
2,0.46424974823766363,0.7651452282157676,0.577875274208712,0.3,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
3,0.42497482376636453,0.700414937759336,0.5289877781259793,0.4,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
4,0.3504531722054381,0.5775933609958506,0.43622688812284555,0.5,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
5,0.2663645518630413,0.43900414937759336,0.3315575054841743,0.6,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
6,0.1717019133937563,0.2829875518672199,0.21372610466938263,0.7,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
7,0.08308157099697885,0.13692946058091288,0.10341585709808838,0.8,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
8,0.019133937562940583,0.03153526970954357,0.023816985271074897,0.9,0.5185082031134804,0.5575843636914598,0.5373367968895906,gold_standard_union_01-02-0005,record,union
0,0.3804347826086957,0.7024793388429752,0.4935711323102448,0.1,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
1,0.37531969309462915,0.693034238488784,0.48693488179178757,0.2,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
2,0.35805626598465473,0.6611570247933884,0.46453753629199507,0.3,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
3,0.3209718670076726,0.5926800472255017,0.41642472003318126,0.4,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
4,0.2653452685421995,0.4899645808736718,0.3442554956449606,0.5,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
5,0.21163682864450128,0.3907910271546635,0.27457486520116137,0.6,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
6,0.12979539641943735,0.2396694214876033,0.1683948569058482,0.7,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
7,0.06521739130434782,0.1204250295159386,0.08461219411032767,0.8,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
8,0.01918158567774936,0.03541912632821724,0.024885939444214022,0.9,0.4105053873781426,0.46954365613063825,0.4380442246317466,gold_standard_union_01-02-0006,record,union
0,0.35648257881014456,0.8995215311004785,0.5106094041758614,0.1,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
1,0.3522161649680019,0.888755980861244,0.5044983873705653,0.2,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
2,0.33799478549419293,0.8528708133971292,0.4841283313529112,0.3,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
3,0.30907798056411473,0.7799043062200957,0.442709217450348,0.4,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
4,0.2685470490637592,0.6776315789473685,0.38465455780003394,0.5,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
5,0.21592794501066603,0.5448564593301436,0.30928535053471395,0.6,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
6,0.15596112822943825,0.39354066985645936,0.2233916143269394,0.7,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
7,0.08295804693055227,0.20933014354066987,0.11882532676964863,0.8,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
8,0.022517184166864185,0.056818181818181816,0.0322525886946189,0.9,0.4514228425645283,0.6815174991254392,0.543104619707971,gold_standard_union_01-02-0007,record,union
0,0.5117710974284679,0.8380782918149466,0.6354845963570946,0.1,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
1,0.5038029699384281,0.82502965599051,0.6255902855857881,0.2,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
2,0.47555233611010506,0.7787663107947805,0.5905104564875197,0.3,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
3,0.4204998189061934,0.6886120996441281,0.5221497638857656,0.4,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
4,0.35095979717493664,0.5747330960854092,0.4357994153361817,0.5,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
5,0.2662078956899674,0.4359430604982206,0.3305599280413762,0.6,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
6,0.1691416153567548,0.27698695136417556,0.2100292331909152,0.7,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
7,0.08076783773994929,0.13226571767497033,0.10029233190915222,0.8,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
8,0.02064469395146686,0.033807829181494664,0.025635259725657746,0.9,0.6207038998593135,0.5530412197518689,0.5849222904486293,gold_standard_union_01-02-0009,record,union
0,0.47967000589275194,0.833589349718382,0.6089395922947448,0.1,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
1,0.47377725397760756,0.8233486943164362,0.6014587619225733,0.2,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
2,0.4540365350618739,0.789042498719918,0.5763979801757996,0.3,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
3,0.42015321154979374,0.7301587301587301,0.5333832055358144,0.4,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
4,0.3603417796110784,0.626216077828981,0.45745277725827566,0.5,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
5,0.288450206246317,0.5012800819252432,0.36618664671778567,0.6,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
6,0.20153211549793754,0.35023041474654376,0.25584439872825887,0.7,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
7,0.10371243370654096,0.18023553507424475,0.13166261455021508,0.8,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
8,0.026812021213906894,0.04659498207885305,0.03403777819337947,0.9,0.558521172254052,0.6136427480306976,0.5847859007502028,gold_standard_union_01-02-0010,record,union
0,0.48236092265943015,0.9197930142302717,0.6328437917222964,0.1,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
1,0.47862957937584805,0.9126778783958602,0.627948375611927,0.2,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
2,0.45861601085481685,0.8745148771021992,0.6016911437472185,0.3,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
3,0.41723202170963364,0.795601552393273,0.5473965287049399,0.4,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
4,0.36092265943012214,0.6882276843467011,0.4735202492211838,0.5,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
5,0.27849389416553594,0.5310478654592496,0.365376056964842,0.6,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
6,0.18962008141112618,0.3615782664941785,0.24877614597240766,0.7,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
7,0.10074626865671642,0.19210866752910738,0.1321762349799733,0.8,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
8,0.027476255088195387,0.052393272962483826,0.036048064085447265,0.9,0.5934980890610085,0.65370738678953,0.6221494250577605,gold_standard_union_01-02-0011,record,union
0,0.20460778935820076,0.8980738362760835,0.3332836932241251,0.1,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
1,0.20241360394953373,0.8884430176565008,0.3297096053611318,0.2,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
2,0.19564819893947705,0.8587479935794543,0.3186895011169025,0.3,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
3,0.18230023770341927,0.8001605136436597,0.2969471332836932,0.4,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
4,0.16328396416163832,0.71669341894061,0.2659717051377513,0.5,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
5,0.13457670506491132,0.5906902086677368,0.21921072226358895,0.6,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
6,0.09325287986834888,0.40930979133226325,0.15189873417721517,0.7,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
7,0.05284329859206436,0.2319422150882825,0.0860759493670886,0.8,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
8,0.012616566099835436,0.05537720706260032,0.020551005212211468,0.9,0.2872324601272622,0.7535100449132722,0.415919486103075,gold_standard_union_01-02-0012,record,union
0,0.22721478648820906,0.9733788395904437,0.3684278516987469,0.1,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
1,0.22562141491395793,0.9665529010238908,0.36584420617491276,0.2,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
2,0.21590184831102613,0.9249146757679181,0.35008396847952455,0.3,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
3,0.1974187380497132,0.8457337883959044,0.32011368040304866,0.4,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
4,0.17080943275971958,0.731740614334471,0.27696680015501873,0.5,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
5,0.13001912045889102,0.5569965870307167,0.21082547474486502,0.6,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
6,0.08827278521351178,0.3781569965870307,0.1431339620204108,0.7,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
7,0.04429572976418101,0.18976109215017065,0.07182534556258882,0.8,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
8,0.011790949649458253,0.050511945392491465,0.01911897687637256,0.9,0.3573108254231198,0.7245537249026379,0.4786012988971745,gold_standard_union_01-02-0013,record,union
0,0.24494057179569548,0.9304453935326419,0.3877940241576605,0.1,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
1,0.24413748795374238,0.9273947528981086,0.38652256834075016,0.2,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
2,0.23674911660777384,0.8993288590604027,0.37482517482517486,0.3,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
3,0.22036620623193062,0.8370957901159244,0.3488874761602034,0.4,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
4,0.19322197237391583,0.7339841366687004,0.3059122695486332,0.5,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
5,0.15628011564407324,0.5936546674801708,0.24742530197075652,0.6,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
6,0.11564407324124638,0.43929225137278827,0.18308963763509217,0.7,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
7,0.06215868936716993,0.2361195851128737,0.09841068022886204,0.8,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
8,0.01831031159653068,0.06955460646735814,0.02898919262555626,0.9,0.33777770807935825,0.7738318994043679,0.47027870874772115,gold_standard_union_01-02-0014,record,union
0,0.3821196827685652,0.87893864013267,0.5326633165829144,0.1,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
1,0.37707281903388606,0.867330016583748,0.5256281407035176,0.2,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
2,0.3467916366258111,0.7976782752902156,0.48341708542713574,0.3,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
