,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation,gold_standard
0,0.3618917066483893,0.8012139605462822,0.4985835694050991,0.1,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
1,0.3605209047292666,0.7981790591805766,0.4966949952785647,0.2,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
2,0.3591501028101439,0.795144157814871,0.49480642115203016,0.3,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
3,0.3550376970527759,0.7860394537177542,0.4891406987724269,0.4,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
4,0.33379026730637423,0.7389984825493171,0.45986779981114256,0.5,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
5,0.29335161069225496,0.6494688922610015,0.40415486307837584,0.6,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
6,0.2337217272104181,0.5174506828528073,0.32200188857412654,0.7,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
7,0.13708019191226867,0.30349013657056145,0.18885741265344663,0.8,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
8,0.0363262508567512,0.08042488619119878,0.05004721435316336,0.9,0.3306376118161015,0.7458134146699124,0.45816105000495455,46,1.5,01-02-0012,record,intersection
0,0.4204946996466431,0.7223065250379362,0.5315466219988833,0.1,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
1,0.4196113074204947,0.7207890743550834,0.530429927414852,0.2,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
2,0.4196113074204947,0.7207890743550834,0.530429927414852,0.3,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
3,0.41431095406360424,0.7116843702579666,0.5237297599106644,0.4,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
4,0.39664310954063603,0.6813353566009105,0.501395868230039,0.5,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
5,0.3454063604240283,0.5933232169954477,0.43662758235622556,0.6,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
6,0.2712014134275618,0.4658573596358118,0.3428252372975991,0.7,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
7,0.17226148409893993,0.2959028831562974,0.21775544388609716,0.8,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
8,0.05035335689045936,0.08649468892261002,0.06365159128978225,0.9,0.3873872328012595,0.6621183681848843,0.4887943469706442,46,2.0,01-02-0012,record,intersection
0,0.4782608695652174,0.6509863429438544,0.551413881748072,0.1,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
1,0.4782608695652174,0.6509863429438544,0.551413881748072,0.2,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
2,0.47491638795986624,0.6464339908952959,0.5475578406169667,0.3,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
3,0.47045707915273133,0.6403641881638846,0.5424164524421593,0.4,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
4,0.451505016722408,0.6145675265553869,0.5205655526992288,0.5,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
5,0.3957636566332218,0.5386949924127465,0.45629820051413883,0.6,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
6,0.31438127090301005,0.4279210925644917,0.36246786632390754,0.7,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
7,0.20178372352285395,0.2746585735963581,0.23264781491002567,0.8,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
8,0.06131549609810479,0.0834597875569044,0.07069408740359898,0.9,0.44103404231687676,0.5822872980027568,0.5019117860821973,46,2.5,01-02-0012,record,intersection
0,0.5218579234972678,0.5796661608497724,0.5492451473759886,0.1,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
1,0.5218579234972678,0.5796661608497724,0.5492451473759886,0.2,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
2,0.5204918032786885,0.5781487101669196,0.5478073328540618,0.3,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
3,0.51775956284153,0.575113808801214,0.5449317038102085,0.4,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
4,0.49043715846994534,0.5447647951441578,0.516175413371675,0.5,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
5,0.43169398907103823,0.4795144157814871,0.4543493889288282,0.6,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
6,0.34153005464480873,0.37936267071320184,0.35945363048166784,0.7,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
7,0.2062841530054645,0.2291350531107739,0.21710999281092735,0.8,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
8,0.06693989071038252,0.07435508345978756,0.0704529115744069,0.9,0.4833715357366118,0.5102428366131918,0.49644383252841007,46,3.0,01-02-0012,record,intersection
0,0.20437479595168137,0.9499241274658573,0.33637829124126817,0.1,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
1,0.2030688867123735,0.9438543247344461,0.3342289091886083,0.2,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
2,0.2001305909239308,0.9301972685887708,0.32939279957012363,0.3,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
3,0.18968331700946783,0.881638846737481,0.31219774314884474,0.4,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
4,0.16291217760365653,0.7572078907435509,0.2681354110693176,0.5,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
5,0.13091740124061377,0.6084977238239757,0.21547555077915098,0.6,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
6,0.08749591903362716,0.40667678300455234,0.14400859752821063,0.7,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
7,0.04178909565785178,0.19423368740515934,0.06878022568511553,0.8,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
8,0.01207966046359778,0.05614567526555387,0.019881783987103708,0.9,0.17648840913112723,0.9140613543713523,0.29585304528082035,47,0.5,01-02-0012,record,intersection
0,0.3003177966101695,0.8603945371775418,0.4452296819787986,0.1,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
1,0.2992584745762712,0.8573596358118362,0.4436592069100903,0.2,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
2,0.2971398305084746,0.8512898330804249,0.44051825677267376,0.3,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
3,0.2923728813559322,0.8376327769347496,0.4334511189634865,0.4,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
4,0.2658898305084746,0.7617602427921093,0.3941892422457794,0.5,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
5,0.22722457627118645,0.6509863429438544,0.33686690223792704,0.6,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
6,0.17372881355932204,0.4977238239757208,0.25755791126815863,0.7,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
7,0.1027542372881356,0.2943854324734446,0.15233608166470358,0.8,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
8,0.02913135593220339,0.0834597875569044,0.04318806438947782,0.9,0.2700104879704682,0.8135613103792122,0.40545552540948415,47,1.0,01-02-0012,record,intersection
0,0.3728937728937729,0.7723823975720789,0.5029644268774704,0.1,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
1,0.37142857142857144,0.7693474962063733,0.5009881422924901,0.2,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
2,0.36923076923076925,0.7647951441578149,0.4980237154150198,0.3,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
3,0.3648351648351648,0.7556904400606981,0.492094861660079,0.4,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
4,0.3465201465201465,0.7177541729893778,0.4673913043478261,0.5,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
5,0.3054945054945055,0.6327769347496206,0.41205533596837945,0.6,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
6,0.2402930402930403,0.4977238239757208,0.32411067193675885,0.7,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
7,0.13992673992673993,0.2898330804248862,0.18873517786561267,0.8,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
8,0.041025641025641026,0.08497723823975721,0.05533596837944664,0.9,0.3414891910179766,0.7178564096548083,0.4628144100365404,47,1.5,01-02-0012,record,intersection
0,0.43667296786389415,0.701062215477997,0.5381479324403029,0.1,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
1,0.43667296786389415,0.701062215477997,0.5381479324403029,0.2,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
2,0.43667296786389415,0.701062215477997,0.5381479324403029,0.3,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
3,0.43100189035916825,0.6919575113808801,0.5311589982527665,0.4,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
4,0.4111531190926276,0.6600910470409712,0.5066977285963892,0.5,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
5,0.3629489603024575,0.582701062215478,0.44729178800232966,0.6,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
6,0.2826086956521739,0.4537177541729894,0.3482818870122306,0.7,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
7,0.1786389413988658,0.2867981790591806,0.22015142690739664,0.8,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
8,0.06049149338374291,0.09711684370257967,0.07454863133372162,0.9,0.4032188008280349,0.6398143531689005,0.4946825999705219,47,2.0,01-02-0012,record,intersection
0,0.498812351543943,0.637329286798179,0.5596269153897401,0.1,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
1,0.498812351543943,0.637329286798179,0.5596269153897401,0.2,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
2,0.49524940617577196,0.6327769347496206,0.5556295802798135,0.3,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
3,0.49049881235154397,0.6267071320182094,0.5502998001332445,0.4,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
4,0.4691211401425178,0.5993930197268589,0.5263157894736841,0.5,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
5,0.4085510688836104,0.5220030349013657,0.4583610926049301,0.6,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
6,0.32304038004750596,0.41274658573596357,0.3624250499666889,0.7,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
7,0.19596199524940616,0.2503793626707132,0.21985343104596936,0.8,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
8,0.06294536817102138,0.08042488619119878,0.07061958694203864,0.9,0.46063185072735746,0.5650937032583512,0.507543479549301,47,2.5,01-02-0012,record,intersection
0,0.5438335809806835,0.5553869499241275,0.5495495495495495,0.1,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
1,0.5438335809806835,0.5553869499241275,0.5495495495495495,0.2,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
2,0.5423476968796433,0.5538694992412747,0.5480480480480481,0.3,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
3,0.537890044576523,0.5493171471927162,0.5435435435435435,0.4,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
4,0.5081723625557206,0.5189681335356601,0.5135135135135136,0.5,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
5,0.4427934621099554,0.45220030349013657,0.44744744744744747,0.6,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
6,0.3476968796433878,0.3550834597875569,0.35135135135135137,0.7,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
7,0.2065378900445765,0.2109256449165402,0.20870870870870872,0.8,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
8,0.07429420505200594,0.07587253414264036,0.07507507507507508,0.9,0.5014798162151524,0.4857538786403496,0.4934915958718654,47,3.0,01-02-0012,record,intersection
0,0.21510218219605126,0.9423368740515933,0.35025380710659904,0.1,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
1,0.21371666089366123,0.936267071320182,0.3479977439368302,0.2,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
2,0.21025285763768617,0.921092564491654,0.34235758601240834,0.3,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
3,0.201246969172151,0.881638846737481,0.32769317540891146,0.4,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
4,0.17630758572913058,0.7723823975720789,0.2870840383530739,0.5,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
5,0.14028403186698996,0.6145675265553869,0.22842639593908629,0.6,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
6,0.09594735019050918,0.4203338391502276,0.1562323745064862,0.7,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
7,0.0457222029788708,0.20030349013657056,0.07445008460236888,0.8,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
8,0.012469691721510218,0.054628224582701064,0.020304568527918784,0.9,0.18656223688115964,0.9032759480306185,0.30925174712828335,48,0.5,01-02-0012,record,intersection
0,0.3171007927519819,0.849772382397572,0.4618556701030928,0.1,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
1,0.3159682899207248,0.8467374810318664,0.4602061855670103,0.2,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
2,0.31370328425821065,0.8406676783004552,0.4569072164948454,0.3,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
3,0.30973952434881086,0.8300455235204856,0.4511340206185567,0.4,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
4,0.28199320498301245,0.7556904400606981,0.41072164948453604,0.5,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
5,0.24009060022650056,0.6433990895295902,0.34969072164948456,0.6,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
6,0.1868629671574179,0.5007587253414264,0.2721649484536082,0.7,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
7,0.10928652321630804,0.2928679817905918,0.15917525773195876,0.8,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
8,0.027746319365798414,0.07435508345978756,0.04041237113402062,0.9,0.28472327303275224,0.800180367774291,0.4200003848448114,48,1.0,01-02-0012,record,intersection
0,0.38509803921568625,0.7450682852807283,0.5077559462254395,0.1,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
1,0.3835294117647059,0.7420333839150227,0.5056876938986555,0.2,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
2,0.3819607843137255,0.7389984825493171,0.5036194415718717,0.3,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
3,0.3780392156862745,0.7314112291350531,0.4984488107549121,0.4,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
4,0.3615686274509804,0.6995447647951442,0.4767321613236814,0.5,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
5,0.31529411764705884,0.6100151745068285,0.41571871768355745,0.6,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
6,0.25333333333333335,0.49013657056145676,0.3340227507755947,0.7,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
7,0.14901960784313725,0.2883156297420334,0.1964839710444674,0.8,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
8,0.04784313725490196,0.09256449165402124,0.06308169596690796,0.9,0.35417399833773855,0.6936240724990468,0.46891403589644454,48,1.5,01-02-0012,record,intersection
0,0.4558375634517767,0.6813353566009105,0.546228710462287,0.1,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
1,0.4558375634517767,0.6813353566009105,0.546228710462287,0.2,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
2,0.4548223350253807,0.6798179059180577,0.5450121654501217,0.3,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
3,0.44873096446700506,0.6707132018209409,0.537712895377129,0.4,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
4,0.42842639593908627,0.6403641881638846,0.5133819951338199,0.5,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
5,0.3766497461928934,0.5629742033383915,0.451338199513382,0.6,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
6,0.2984771573604061,0.44613050075872535,0.35766423357664234,0.7,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
7,0.1918781725888325,0.2867981790591806,0.22992700729927007,0.8,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
8,0.06091370558375635,0.09104704097116843,0.072992700729927,0.9,0.4203263300626942,0.6159339531337068,0.4996683985284628,48,2.0,01-02-0012,record,intersection
0,0.5088832487309645,0.6084977238239757,0.5542501727712509,0.1,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
1,0.5088832487309645,0.6084977238239757,0.5542501727712509,0.2,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
2,0.5063451776649747,0.6054628224582701,0.5514858327574291,0.3,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
3,0.5,0.5978755690440061,0.544574982722875,0.4,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
4,0.4784263959390863,0.5720789074355084,0.5210780926053906,0.5,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
5,0.4200507614213198,0.5022761760242792,0.45749827228749135,0.6,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
6,0.33248730964467005,0.3975720789074355,0.3621285418106427,0.7,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
7,0.20304568527918782,0.24279210925644917,0.22114720110573602,0.8,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
8,0.06218274111675127,0.07435508345978756,0.06772633033863165,0.9,0.4705233947923276,0.5383171540018183,0.502142415030076,48,2.5,01-02-0012,record,intersection
0,0.5643086816720257,0.5326251896813353,0.5480093676814989,0.1,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
1,0.5643086816720257,0.5326251896813353,0.5480093676814989,0.2,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
2,0.5610932475884244,0.5295902883156297,0.5448868071818891,0.3,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
3,0.5562700964630225,0.5250379362670713,0.5402029664324747,0.4,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
4,0.5289389067524116,0.4992412746585736,0.5136612021857924,0.5,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
5,0.45980707395498394,0.4339908952959029,0.4465261514441843,0.6,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
6,0.35691318327974275,0.33687405159332323,0.3466042154566744,0.7,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
7,0.22347266881028938,0.2109256449165402,0.21701795472287275,0.8,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
8,0.08038585209003216,0.07587253414264036,0.078064012490242,0.9,0.5174152604909726,0.4626873331964689,0.48852332107605967,48,3.0,01-02-0012,record,intersection
0,0.22091003820771102,0.9578313253012049,0.3590177815410669,0.1,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
1,0.22021535255296978,0.9548192771084337,0.35788879480666097,0.2,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
2,0.2160472386245224,0.9367469879518072,0.3511148744002258,0.3,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
3,0.20875303924973948,0.9051204819277109,0.33926051368896415,0.4,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
4,0.18756512678013199,0.8132530120481928,0.30482641828958507,0.5,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
5,0.15838832928100036,0.6867469879518072,0.25740897544453856,0.6,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
6,0.11184439041333796,0.48493975903614456,0.18176686423934518,0.7,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
7,0.0587009378256339,0.2545180722891566,0.09539937905729608,0.8,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
8,0.014241055922195206,0.061746987951807226,0.02314422805532035,0.9,0.20587324471655422,0.9134550905289732,0.33601572919853395,45,0.5,01-02-0013,record,intersection
0,0.353643216080402,0.8478915662650602,0.499113475177305,0.1,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
1,0.3530150753768844,0.8463855421686747,0.4982269503546099,0.2,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
2,0.34610552763819097,0.8298192771084337,0.4884751773049646,0.3,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
3,0.3360552763819096,0.8057228915662651,0.47429078014184406,0.4,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
4,0.3146984924623116,0.7545180722891566,0.4441489361702127,0.5,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
5,0.2751256281407035,0.6596385542168675,0.38829787234042556,0.6,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
6,0.21670854271356785,0.5195783132530121,0.3058510638297872,0.7,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
7,0.12751256281407036,0.3057228915662651,0.17996453900709222,0.8,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
8,0.03768844221105527,0.09036144578313253,0.05319148936170212,0.9,0.3276278528590617,0.755295649086821,0.45701453766486394,45,1.0,01-02-0013,record,intersection
0,0.4371957156767283,0.6762048192771084,0.5310467179183914,0.1,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
1,0.4371957156767283,0.6762048192771084,0.5310467179183914,0.2,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
2,0.42843232716650437,0.6626506024096386,0.5204021289178001,0.3,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
3,0.4148003894839338,0.641566265060241,0.5038438793613247,0.4,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
4,0.38656280428432327,0.5978915662650602,0.4695446481371969,0.5,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
5,0.33787731256085685,0.5225903614457831,0.410408042578356,0.6,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
6,0.2745861733203505,0.4246987951807229,0.3335304553518628,0.7,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
7,0.16747809152872445,0.25903614457831325,0.20342992312241276,0.8,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
8,0.05258033106134372,0.08132530120481928,0.0638675340035482,0.9,0.40108143520846695,0.5715356396197389,0.4713722194358217,45,1.5,01-02-0013,record,intersection
0,0.5083333333333333,0.5512048192771084,0.5289017341040462,0.1,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
1,0.5041666666666667,0.5466867469879518,0.5245664739884393,0.2,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
2,0.49583333333333335,0.5376506024096386,0.5158959537572254,0.3,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
3,0.475,0.5150602409638554,0.4942196531791907,0.4,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
4,0.44166666666666665,0.4789156626506024,0.4595375722543353,0.5,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
5,0.38333333333333336,0.41566265060240964,0.3988439306358382,0.6,0.45799978509643796,0.44835838165489855,0.45312780306302114,45,2.0,01-02-0013,record,intersection
