,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation
8,0.12038303693570451,0.10810810810810811,0.11391585760517799,0.9,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
8,0.09226932668329177,0.15655853314527504,0.11610878661087867,0.9,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
8,0.15158636897767333,0.16226415094339622,0.15674362089914945,0.9,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
8,0.1555232558139535,0.17656765676567657,0.16537867078825347,0.9,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
0,0.18279127212844792,0.9823008849557522,0.3082263103089205,0.1,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
0,0.2998667258996002,0.9698275862068966,0.4580929759077027,0.1,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
0,0.11031175059952038,0.9484536082474226,0.19763694951664876,0.1,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
0,0.2751862014896119,0.9859550561797753,0.43027888446215146,0.1,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
1,0.18237958007410457,0.9800884955752213,0.30753210690732385,0.2,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
1,0.29853398489560196,0.9655172413793104,0.45605700712589076,0.2,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
1,0.11031175059952038,0.9484536082474226,0.19763694951664876,0.2,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
1,0.2751862014896119,0.9859550561797753,0.43027888446215146,0.2,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
2,0.17949773569370112,0.9646017699115044,0.3026726830961472,0.3,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
2,0.29675699689027096,0.9597701149425287,0.45334238208347466,0.3,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
2,0.11031175059952038,0.9484536082474226,0.19763694951664876,0.3,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
2,0.2724421795374363,0.976123595505618,0.4259883542752069,0.3,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
3,0.16797035817208728,0.9026548672566371,0.2832349878514405,0.4,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
3,0.2892047978676144,0.9353448275862069,0.4418052256532066,0.4,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
3,0.11031175059952038,0.9484536082474226,0.19763694951664876,0.4,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
3,0.2587220697765582,0.9269662921348315,0.4045357033404843,0.4,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
4,0.14944421572663646,0.8030973451327433,0.2519958347795904,0.5,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
4,0.2683251888049756,0.867816091954023,0.40990838140481844,0.5,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
4,0.11031175059952038,0.9484536082474226,0.19763694951664876,0.5,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
4,0.22500980007840063,0.8061797752808989,0.35182347532945146,0.5,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
5,0.24031563845050216,0.7411504424778761,0.3629469122426869,0.6,0.279142189354394,0.9042504203300528,0.42659458913279613,30,1.5,01-02-0016,record
5,0.371946964410328,0.7658045977011494,0.5007045561296383,0.6,0.4006007043974184,0.7808566865108175,0.529535370563294,30,1.5,01-02-0013,record
5,0.06451612903225806,0.3917525773195876,0.1107871720116618,0.6,0.051049728543375306,0.38515169671550736,0.09015050582963072,30,1.5,01-02-0015,record
5,0.3533471359558316,0.7191011235955056,0.47385469689958354,0.6,0.38042530598558094,0.92650641767276,0.5393801084790353,30,1.5,01-02-0014,record
6,0.1872309899569584,0.577433628318584,0.2827735644637053,0.7,0.279142189354394,0.9042504203300528,0.42659458913279613,30,1.5,01-02-0016,record
6,0.30704815073272856,0.632183908045977,0.4133395960544857,0.7,0.4006007043974184,0.7808566865108175,0.529535370563294,30,1.5,01-02-0013,record
6,0.05602716468590832,0.3402061855670103,0.09620991253644316,0.7,0.051049728543375306,0.38515169671550736,0.09015050582963072,30,1.5,01-02-0015,record
6,0.2636300897170462,0.5365168539325843,0.3535400277649236,0.7,0.38042530598558094,0.92650641767276,0.5393801084790353,30,1.5,01-02-0014,record
7,0.04816797035817209,0.2588495575221239,0.08122179798681013,0.8,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
7,0.09506885828520657,0.3074712643678161,0.14523243976925687,0.8,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
7,0.07074340527577938,0.6082474226804123,0.1267454350161117,0.8,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
7,0.06703253626029008,0.2401685393258427,0.10481152313821637,0.8,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
8,0.009468917249897077,0.05088495575221239,0.01596667823672336,0.9,0.1684593604920968,0.9602051853200398,0.28663175796634444,20,3.0,01-02-0016,record
8,0.027099067081297203,0.08764367816091954,0.041398031896844247,0.9,0.2857759737455739,0.9032844489618121,0.4341865022864705,20,3.0,01-02-0013,record
8,0.02877697841726619,0.24742268041237114,0.05155746509129969,0.9,0.09010235037282753,0.8655155509559345,0.16321373912507572,20,3.0,01-02-0015,record
8,0.01764014112112897,0.06320224719101124,0.027581979773214835,0.9,0.23299396884090845,0.9751391743456423,0.3761200455171273,20,3.0,01-02-0014,record
0,0.34012219959266804,0.5284810126582279,0.4138785625774474,0.1,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
0,0.7474489795918368,0.7551546391752577,0.7512820512820513,0.1,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
0,0.39299610894941633,0.6446808510638298,0.4883158742949235,0.1,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
1,0.34012219959266804,0.5284810126582279,0.4138785625774474,0.2,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
1,0.7457482993197279,0.7534364261168385,0.7495726495726495,0.2,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
1,0.39169909208819714,0.6425531914893617,0.4867042707493956,0.2,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
2,0.34012219959266804,0.5284810126582279,0.4138785625774474,0.3,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
2,0.7431972789115646,0.7508591065292096,0.747008547008547,0.3,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
2,0.39040207522697795,0.6404255319148936,0.4850926672038678,0.3,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
3,0.34012219959266804,0.5284810126582279,0.4138785625774474,0.4,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
3,0.7389455782312925,0.7465635738831615,0.7427350427350428,0.4,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
3,0.38910505836575876,0.6382978723404256,0.4834810636583401,0.4,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
4,0.3360488798370672,0.5221518987341772,0.4089219330855019,0.5,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
4,0.7236394557823129,0.7310996563573883,0.7273504273504273,0.5,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
4,0.3865110246433204,0.6340425531914894,0.4802578565672844,0.5,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
5,0.329938900203666,0.5126582278481012,0.4014869888475836,0.6,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
5,0.6802721088435374,0.6872852233676976,0.6837606837606838,0.6,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
5,0.3748378728923476,0.6148936170212767,0.4657534246575342,0.6,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
6,0.2973523421588595,0.4620253164556962,0.3618339529120198,0.7,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
6,0.5867346938775511,0.5927835051546392,0.5897435897435898,0.7,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
6,0.3346303501945525,0.548936170212766,0.41579371474617244,0.7,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
7,0.21384928716904278,0.3322784810126582,0.26022304832713755,0.8,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
7,0.407312925170068,0.4115120274914089,0.4094017094017094,0.8,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
7,0.22568093385214008,0.3702127659574468,0.28041901692183724,0.8,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
8,0.08961303462321792,0.13924050632911392,0.1090458488228005,0.9,0.3172550038991422,0.4536628157663886,0.3733907680258456,30,1.5,01-02-0019,record
8,0.1556122448979592,0.15721649484536082,0.1564102564102564,0.9,0.6879185504310158,0.6935224296948576,0.6907091238651565,30,1.5,01-02-0018,record
8,0.07003891050583658,0.1148936170212766,0.08702659145850121,0.9,0.34810798352711414,0.5941818934727471,0.43901450250887286,30,1.5,01-02-0017,record
