,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation
4,0.06386701662292213,0.16258351893095768,0.09170854271356783,0.5,0.1692473527360345,0.23332371786466666,0.19618608719299985,10,3.0,A0057,record
5,0.04931192660550459,0.0649546827794562,0.056062581486310305,0.6,0.16587497925278408,0.15903338738766046,0.16238215165829106,10,3.0,A1501,record
5,0.12095933263816476,0.1318931210915293,0.12618982866467227,0.6,0.5760295492925528,0.3413987391489854,0.42871091794019267,10,3.0,A1063,record
5,0.02801358234295416,0.05631399317406143,0.037414965986394565,0.6,0.27788682115386976,0.22003399708596405,0.24559948391853284,10,3.0,A0007,record
5,0.07274931797514399,0.3418803418803419,0.11997000749812547,0.6,0.18815360311386886,0.5483573554297718,0.2801734611583258,10,3.0,A2060,record
5,0.04452054794520548,0.016581632653061226,0.0241635687732342,0.6,0.5907172995780591,0.10066587644679961,0.17201770814328854,10,3.0,A0054,record
5,0.033245844269466314,0.08463251670378619,0.04773869346733669,0.6,0.1692473527360345,0.23332371786466666,0.19618608719299985,10,3.0,A0057,record
6,0.026376146788990827,0.03474320241691843,0.029986962190352025,0.7,0.16587497925278408,0.15903338738766046,0.16238215165829106,10,3.0,A1501,record
6,0.06256517205422316,0.06822057987492894,0.06527060103345118,0.7,0.5760295492925528,0.3413987391489854,0.42871091794019267,10,3.0,A1063,record
6,0.00933786078098472,0.01877133105802048,0.012471655328798186,0.7,0.27788682115386976,0.22003399708596405,0.24559948391853284,10,3.0,A0007,record
6,0.041224613519248256,0.19373219373219372,0.06798300424893776,0.7,0.18815360311386886,0.5483573554297718,0.2801734611583258,10,3.0,A2060,record
6,0.0136986301369863,0.00510204081632653,0.007434944237918215,0.7,0.5907172995780591,0.10066587644679961,0.17201770814328854,10,3.0,A0054,record
6,0.013123359580052493,0.0334075723830735,0.01884422110552764,0.7,0.1692473527360345,0.23332371786466666,0.19618608719299985,10,3.0,A0057,record
7,0.006105006105006105,0.0075528700906344415,0.00675219446320054,0.8,0.1163817097415507,0.11089977721534335,0.11357463254124694,20,1.5,A1501,record
7,0.03055100927441353,0.031836270608300174,0.0311804008908686,0.8,0.565904609533433,0.3215788151509472,0.41011004546240454,20,1.5,A1063,record
7,0.0,0.0,0.0,0.8,0.28260191996010475,0.17614375910636232,0.2170203090032193,20,1.5,A0007,record
7,0.017594254937163375,0.0698005698005698,0.028104387725838828,0.8,0.19176608918398103,0.4796580498336932,0.2739911868429298,20,1.5,A2060,record
7,0.004032258064516129,0.0012755102040816326,0.001937984496124031,0.8,0.5261629629629629,0.07738634778970854,0.134927931555873,20,1.5,A0054,record
7,0.005703422053231939,0.013363028953229399,0.007994670219853433,0.8,0.13896813052255352,0.18353307284154582,0.1581714905606364,20,1.5,A0057,record
8,0.0017889087656529517,0.0015105740181268882,0.0016380016380016379,0.9,0.10670855407300929,0.06975281511904581,0.08436092361693451,20,2.0,A1501,record
8,0.008339651250947688,0.0062535531552018195,0.0071474983755685515,0.9,0.6382467044060014,0.2571585793295399,0.3666063150355146,20,2.0,A1063,record
8,0.0,0.0,0.0,0.9,0.30948851845939845,0.13183098591549297,0.18490085352479174,20,2.0,A0007,record
8,0.0053475935828877,0.01566951566951567,0.007973903588256614,0.9,0.2279251125135544,0.4158020657057828,0.29444688935307717,20,2.0,A2060,record
8,0.0,0.0,0.0,0.9,0.5670524798958769,0.05316116999023846,0.09720899655357891,20,2.0,A0054,record
8,0.0015290519877675841,0.0022271714922048997,0.001813236627379873,0.9,0.1485114984495878,0.12266715618143516,0.13435779596917038,20,2.0,A0057,record
0,0.07326283987915408,0.3553113553113553,0.12147777082028803,0.1,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
0,0.12152777777777778,0.4365904365904366,0.19013128112267993,0.1,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
0,0.06097560975609756,0.3046594982078853,0.10161386730424388,0.1,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
0,0.37746478873239436,0.3839541547277937,0.3806818181818182,0.1,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
0,0.0413268080478521,0.35514018691588783,0.07403799318071116,0.1,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
0,0.033210332103321034,0.023809523809523808,0.02773497688751926,0.1,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
1,0.06646525679758308,0.32234432234432236,0.11020663744520978,0.2,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
1,0.11747685185185185,0.42203742203742206,0.18379357175192396,0.2,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
1,0.05595408895265423,0.27956989247311825,0.09324566646742377,0.2,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
1,0.35070422535211265,0.35673352435530087,0.35369318181818177,0.2,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
1,0.037520391517128875,0.32242990654205606,0.06721870433511934,0.2,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
1,0.02952029520295203,0.021164021164021163,0.024653312788906007,0.2,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
2,0.0581570996978852,0.28205128205128205,0.09643080776455855,0.3,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
2,0.09490740740740741,0.340956340956341,0.1484834766862834,0.3,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
2,0.0351506456241033,0.17562724014336917,0.05857740585774058,0.3,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
2,0.30422535211267604,0.30945558739255014,0.3068181818181818,0.3,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
2,0.03099510603588907,0.26635514018691586,0.05552849488553336,0.3,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
2,0.025830258302583026,0.018518518518518517,0.02157164869029276,0.3,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
3,0.04380664652567976,0.21245421245421245,0.07263619286161555,0.4,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
3,0.05787037037037037,0.2079002079002079,0.09053870529651427,0.4,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
3,0.023672883787661407,0.11827956989247312,0.03945008965929468,0.4,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
3,0.223943661971831,0.22779369627507162,0.2258522727272727,0.4,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
3,0.025013594344752584,0.21495327102803738,0.044812469556746226,0.4,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
3,0.014760147601476014,0.010582010582010581,0.012326656394453003,0.4,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
4,0.026435045317220542,0.1282051282051282,0.04383218534752661,0.5,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
4,0.03298611111111111,0.11850311850311851,0.051607062019013134,0.5,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
4,0.011477761836441894,0.05734767025089606,0.019127316198445907,0.5,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
4,0.16056338028169015,0.16332378223495703,0.1619318181818182,0.5,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
4,0.021207177814029365,0.1822429906542056,0.03799318071115441,0.5,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
4,0.0036900369003690036,0.0026455026455026454,0.003081664098613251,0.5,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
5,0.014350453172205438,0.0695970695970696,0.023794614902943014,0.6,0.06401074785364078,0.20774054579880835,0.0978661592913112,10,3.0,C0614,record
5,0.019097222222222224,0.06860706860706861,0.029877772747849706,0.6,0.1159106913549563,0.22100590781284554,0.15206699599480467,10,3.0,C0645,record
5,0.007173601147776184,0.035842293906810034,0.011954572624028692,0.6,0.05533819524867758,0.1153331811213673,0.07479086688452469,10,3.0,C0739,record
5,0.09859154929577464,0.10028653295128939,0.09943181818181818,0.6,0.3043111908561912,0.23125367242704112,0.262799467518181,10,3.0,C0710,record
5,0.015225666122892877,0.1308411214953271,0.027277155382367264,0.6,0.03194036521517048,0.18529064518369331,0.054488084986163546,10,3.0,A2236,record
5,0.0036900369003690036,0.0026455026455026454,0.003081664098613251,0.6,0.020802864491401483,0.016279574560451485,0.01826534565782919,10,3.0,A2255,record
6,0.005518763796909493,0.03663003663003663,0.00959232613908873,0.7,0.056877383942692344,0.2548856115482829,0.09300158773923048,10,2.5,C0614,record
6,0.011255411255411256,0.05405405405405406,0.018631314940881407,0.7,0.10542538751673698,0.2717593908950178,0.1519167301345519,10,2.5,C0645,record
6,0.0026136957658128594,0.017921146953405017,0.004562043795620438,0.7,0.05055250596209127,0.14588429716124685,0.07508589719197323,10,2.5,C0739,record
6,0.0546448087431694,0.07163323782234957,0.0619962802231866,0.7,0.282771087129493,0.2757521883898573,0.2792175349069593,10,2.5,C0710,record
6,0.00716275368085953,0.08411214953271028,0.013201320132013201,0.7,0.027792063761137083,0.2239275875639512,0.049447150897389366,10,2.5,A2236,record
6,0.006097560975609756,0.005291005291005291,0.005665722379603399,0.7,0.034303405572755415,0.032795942932691356,0.033532740827423406,10,2.5,A2255,record
7,0.0020383204239706482,0.018315018315018316,0.0036683785766691117,0.8,0.03861766732707382,0.24920527385481264,0.06687254547785249,20,1.0,C0614,record
7,0.0034537725823591925,0.02702702702702703,0.006124852767962308,0.8,0.06221213561269829,0.2719331500963574,0.10125860058437655,20,1.0,C0645,record
7,0.0003663003663003663,0.0035842293906810036,0.0006646726487205052,0.8,0.05221878637405896,0.22729595442338846,0.08492660425607974,20,1.0,C0739,record
7,0.019981834695731154,0.03151862464183381,0.02445803224013341,0.8,0.20944169972498722,0.2593147816130053,0.2317251314363417,20,1.0,C0710,record
7,0.002215330084182543,0.04672897196261682,0.004230118443316412,0.8,0.017678744417751625,0.27291247077343334,0.03320643960999545,20,1.0,A2236,record
7,0.0,0.0,0.0,0.8,0.014360660493677924,0.02344258736705014,0.017810693912430755,20,1.0,A2255,record
8,0.0,0.0,0.0,0.9,0.053401640208293806,0.13200270988587212,0.0760409474347813,20,2.0,C0614,record
8,0.0006954102920723226,0.002079002079002079,0.0010422094841063053,0.9,0.09004720653598636,0.1443307111490222,0.11090274616901835,20,2.0,C0645,record
8,0.0,0.0,0.0,0.9,0.05993543705853608,0.08801113321808714,0.07130933451961997,20,2.0,C0739,record
8,0.002012072434607646,0.0014326647564469914,0.0016736401673640169,0.9,0.2557008696581482,0.14419266870564837,0.1844000327548253,20,2.0,C0710,record
8,0.0006031363088057901,0.004672897196261682,0.0010683760683760685,0.9,0.025480349344978167,0.13507882491839712,0.042873360103160583,20,2.0,A2236,record
8,0.0,0.0,0.0,0.9,0.004471202797821949,0.003986029165104485,0.004214699285378958,20,2.0,A2255,record
0,0.3584905660377358,0.6157407407407407,0.4531516183986371,0.1,0.35657855197216004,0.29955455663319736,0.32558859975216853,10,3.0,C1014,record
0,0.3522727272727273,0.5210084033613446,0.4203389830508475,0.1,0.29168995488161487,0.33627806208210376,0.3124010462528792,10,3.0,C0822,record
0,0.2766531713900135,0.6840934371523916,0.39397821909032676,0.1,0.25770291880806184,0.46004609123449325,0.3303528638523367,10,3.0,C1083,record
0,0.16220472440944883,0.34390651085141904,0.22043873729266988,0.1,0.1298973880597015,0.18995217300894157,0.15428685315488477,10,3.0,C0838,record
0,0.14948453608247422,0.3908355795148248,0.21625652498135722,0.1,0.11349574207909555,0.24158730653532628,0.1544378462396875,10,3.0,C1060,record
0,0.27769191138588356,0.6533333333333333,0.3897324656543745,0.1,0.24696818125976236,0.4196738521001587,0.310949753507355,10,3.0,C0876,record
1,0.3450134770889488,0.5925925925925926,0.43611584327086883,0.2,0.35657855197216004,0.29955455663319736,0.32558859975216853,10,3.0,C1014,record
1,0.32954545454545453,0.48739495798319327,0.39322033898305087,0.2,0.29168995488161487,0.33627806208210376,0.3124010462528792,10,3.0,C0822,record
1,0.26180836707152494,0.6473859844271412,0.3728379244074311,0.2,0.25770291880806184,0.46004609123449325,0.3303528638523367,10,3.0,C1083,record
1,0.14881889763779527,0.31552587646076796,0.20224719101123595,0.2,0.1298973880597015,0.18995217300894157,0.15428685315488477,10,3.0,C0838,record
1,0.12886597938144329,0.33692722371967654,0.18642803877703204,0.2,0.11349574207909555,0.24158730653532628,0.1544378462396875,10,3.0,C1060,record
1,0.2622359608449253,0.616969696969697,0.3680404916847433,0.2,0.24696818125976236,0.4196738521001587,0.310949753507355,10,3.0,C0876,record
2,0.3018867924528302,0.5185185185185185,0.3816013628620102,0.3,0.35657855197216004,0.29955455663319736,0.32558859975216853,10,3.0,C1014,record
2,0.30568181818181817,0.45210084033613446,0.36474576271186443,0.3,0.29168995488161487,0.33627806208210376,0.3124010462528792,10,3.0,C0822,record
2,0.2420152946468736,0.5984427141268076,0.34465086483023705,0.3,0.25770291880806184,0.46004609123449325,0.3303528638523367,10,3.0,C1083,record
2,0.12755905511811025,0.2704507512520868,0.17335473515248798,0.3,0.1298973880597015,0.18995217300894157,0.15428685315488477,10,3.0,C0838,record
2,0.11237113402061856,0.29380053908355797,0.16256524981357198,0.3,0.11349574207909555,0.24158730653532628,0.1544378462396875,10,3.0,C1060,record
2,0.2302936630602782,0.5418181818181819,0.32321041214750545,0.3,0.24696818125976236,0.4196738521001587,0.310949753507355,10,3.0,C0876,record
3,0.1967654986522911,0.33796296296296297,0.24872231686541735,0.4,0.35657855197216004,0.29955455663319736,0.32558859975216853,10,3.0,C1014,record
3,0.24431818181818182,0.36134453781512604,0.29152542372881357,0.4,0.29168995488161487,0.33627806208210376,0.3124010462528792,10,3.0,C0822,record
3,0.2015294646873594,0.4983314794215795,0.28699551569506726,0.4,0.25770291880806184,0.46004609123449325,0.3303528638523367,10,3.0,C1083,record
3,0.09921259842519685,0.21035058430717862,0.1348314606741573,0.4,0.1298973880597015,0.18995217300894157,0.15428685315488477,10,3.0,C0838,record
3,0.0979381443298969,0.2560646900269542,0.1416853094705444,0.4,0.11349574207909555,0.24158730653532628,0.1544378462396875,10,3.0,C1060,record
3,0.19268418341061308,0.4533333333333333,0.27042660882140274,0.4,0.24696818125976236,0.4196738521001587,0.310949753507355,10,3.0,C0876,record
4,0.12264150943396226,0.21064814814814814,0.15502555366269166,0.5,0.35657855197216004,0.29955455663319736,0.32558859975216853,10,3.0,C1014,record
4,0.17272727272727273,0.25546218487394956,0.20610169491525424,0.5,0.29168995488161487,0.33627806208210376,0.3124010462528792,10,3.0,C0822,record
4,0.14349977507872244,0.3548387096774194,0.20435618193465727,0.5,0.25770291880806184,0.46004609123449325,0.3303528638523367,10,3.0,C1083,record
4,0.06929133858267716,0.14691151919866444,0.09416800428036383,0.5,0.1298973880597015,0.18995217300894157,0.15428685315488477,10,3.0,C0838,record
4,0.07835051546391752,0.20485175202156333,0.1133482475764355,0.5,0.11349574207909555,0.24158730653532628,0.1544378462396875,10,3.0,C1060,record
4,0.14992272024729522,0.3527272727272727,0.21041214750542303,0.5,0.24696818125976236,0.4196738521001587,0.310949753507355,10,3.0,C0876,record
5,0.06546990496304118,0.14351851851851852,0.08992023205221174,0.6,0.3137769950599227,0.3424132118339726,0.32747025953544523,10,2.5,C1014,record
5,0.09344978165938865,0.17983193277310924,0.12298850574712644,0.6,0.2540034901431205,0.3846699787083038,0.305970176969787,10,2.5,C0822,record
5,0.07911275415896488,0.23804226918798665,0.11875693673695892,0.6,0.22537109008020095,0.4966466720058404,0.31004722524076034,10,2.5,C1083,record
5,0.0364063417498532,0.10350584307178631,0.05386620330147697,0.6,0.11717608531362834,0.2321397379912664,0.15574001478774013,10,2.5,C0838,record
5,0.04528012279355334,0.15902964959568733,0.07048984468339307,0.6,0.09918077256944445,0.2849327452111161,0.14714321934650412,10,2.5,C1060,record
5,0.08741400242816673,0.26181818181818184,0.13106796116504854,0.6,0.21235999967370645,0.46583439703198254,0.2917293120740502,10,2.5,C0876,record
6,0.03590285110876452,0.0787037037037037,0.04931109499637418,0.7,0.3137769950599227,0.3424132118339726,0.32747025953544523,10,2.5,C1014,record
6,0.05240174672489083,0.10084033613445378,0.06896551724137931,0.7,0.2540034901431205,0.3846699787083038,0.305970176969787,10,2.5,C0822,record
6,0.049168207024029575,0.14794215795328142,0.07380688124306325,0.7,0.22537109008020095,0.4966466720058404,0.31004722524076034,10,2.5,C1083,record
6,0.01644157369348209,0.04674457429048414,0.024326672458731536,0.7,0.11717608531362834,0.2321397379912664,0.15574001478774013,10,2.5,C0838,record
6,0.019953952417498082,0.07008086253369272,0.031063321385902027,0.7,0.09918077256944445,0.2849327452111161,0.14714321934650412,10,2.5,C1060,record
6,0.04937272359368677,0.1478787878787879,0.07402912621359223,0.7,0.21235999967370645,0.46583439703198254,0.2917293120740502,10,2.5,C0876,record
7,0.015050167224080268,0.041666666666666664,0.022113022113022116,0.8,0.2572121198161989,0.3637570338520672,0.30134417216197523,20,1.0,C1014,record
7,0.019135802469135803,0.052100840336134456,0.027990970654627544,0.8,0.1797734546909382,0.4028332897538381,0.24860245046623408,20,1.0,C0822,record
7,0.024390243902439025,0.08453837597330367,0.03785803237858033,0.8,0.19505554590329802,0.5199047665745932,0.283680943660967,20,1.0,C1083,record
7,0.0062923523717328175,0.021702838063439065,0.009756097560975611,0.8,0.10070811160390397,0.2551632355999168,0.1444174014565552,20,1.0,C0838,record
7,0.008483033932135729,0.04582210242587601,0.01431578947368421,0.8,0.06020328119447815,0.2799139637463177,0.0990937055991613,20,1.0,C1060,record
7,0.023045267489711935,0.06787878787878789,0.034408602150537634,0.8,0.2086100266602957,0.4583189187254703,0.2867169659248645,20,1.0,C0876,record
8,0.0033444816053511705,0.009259259259259259,0.004914004914004915,0.9,0.2572121198161989,0.3637570338520672,0.30134417216197523,20,1.0,C1014,record
8,0.004320987654320987,0.011764705882352941,0.006320541760722347,0.9,0.1797734546909382,0.4028332897538381,0.24860245046623408,20,1.0,C0822,record
8,0.005134788189987163,0.017797552836484983,0.00797011207970112,0.9,0.19505554590329802,0.5199047665745932,0.283680943660967,20,1.0,C1083,record
8,0.001452081316553727,0.005008347245409015,0.0022514071294559104,0.9,0.10070811160390397,0.2551632355999168,0.1444174014565552,20,1.0,C0838,record
8,0.001996007984031936,0.01078167115902965,0.0033684210526315787,0.9,0.06020328119447815,0.2799139637463177,0.0990937055991613,20,1.0,C1060,record
8,0.00905349794238683,0.02666666666666667,0.013517665130568356,0.9,0.2086100266602957,0.4583189187254703,0.2867169659248645,20,1.0,C0876,record
0,0.4358974358974359,0.7798165137614679,0.5592105263157895,0.1,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
0,0.14991952172913314,0.8059332509270705,0.2528111671190384,0.1,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
0,0.16312997347480107,0.5985401459854015,0.25638353309015116,0.1,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
0,0.1765221200175208,0.6316614420062696,0.27593289969188634,0.1,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
0,0.4898785425101215,0.7096774193548387,0.5796407185628742,0.1,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
0,0.10880829015544041,0.11170212765957446,0.11023622047244094,0.1,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
1,0.41384615384615386,0.7403669724770642,0.530921052631579,0.2,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
1,0.1448608875603587,0.7787391841779975,0.244280728964715,0.2,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
1,0.15185676392572944,0.5571776155717761,0.23866597186034394,0.2,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
1,0.16732369689005694,0.5987460815047022,0.2615542622389592,0.2,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
1,0.4716599190283401,0.6832844574780058,0.5580838323353294,0.2,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
1,0.10880829015544041,0.11170212765957446,0.11023622047244094,0.2,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
2,0.3758974358974359,0.6724770642201835,0.48223684210526313,0.3,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
2,0.13313405380547252,0.715698393077874,0.2245056223342381,0.3,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
2,0.13527851458885942,0.49635036496350365,0.2126107347576863,0.3,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
2,0.15067893123083662,0.5391849529780565,0.2355357754193769,0.3,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
2,0.4180161943319838,0.6055718475073314,0.49461077844311374,0.3,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
2,0.09844559585492228,0.10106382978723404,0.09973753280839895,0.3,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
3,0.29743589743589743,0.5321100917431193,0.38157894736842113,0.4,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
3,0.10738100712807543,0.5772558714462299,0.18107793718495543,0.4,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
3,0.11936339522546419,0.43795620437956206,0.18759770713913498,0.4,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
3,0.11081909767849321,0.39655172413793105,0.1732283464566929,0.4,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
3,0.32793522267206476,0.4750733137829912,0.38802395209580837,0.4,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
3,0.08290155440414508,0.0851063829787234,0.08398950131233596,0.4,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
4,0.2153846153846154,0.3853211009174312,0.27631578947368424,0.5,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
4,0.07541963669809151,0.4054388133498146,0.12718107793718494,0.5,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
4,0.09482758620689655,0.34793187347931875,0.14903595622720167,0.5,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
4,0.07227332457293036,0.25862068965517243,0.11297500855871277,0.5,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
4,0.24392712550607287,0.3533724340175953,0.288622754491018,0.5,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
4,0.046632124352331605,0.047872340425531915,0.047244094488188976,0.5,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
5,0.13333333333333333,0.23853211009174313,0.1710526315789474,0.6,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
